round,exact_match_pct,cosine_similarity,bert_score_f1,jaccard_similarity,levenshtein_similarity,harmonic_mean_purity_p1,adjusted_rand_index,normalized_mutual_info,topic_coherence_cv,topic_alignment_pn
round_0_cps,12.364737041241014,0.4063035114448014,0.8696296423756633,0.12490157210749338,0.26454653876922063,0.4259815165123931,0.2362519649040576,0.3628569486767267,0.5576187491560676,0.3944192325945599
round_1_random,0.0681044267877412,0.22004347992363948,0.6615395972377371,0.0001555471476016311,0.12506249875838402,0.3328014455490204,0.1052652672632478,0.2056539760331918,0.5138197479671367,0.2692277107911061
round_2_random,0.25728339008702233,0.26673428347755423,0.653933147266233,0.0681578303854667,0.1622018453337544,0.3431278565506749,0.0945824990101555,0.2439739688298332,0.5207835508364441,0.2935509126902541
round_3_random,4.676503972758229,0.3905839086365272,0.819041146361661,0.12310102191938309,0.21399369906789317,0.3941413712962981,0.2392885861701495,0.3796105200871927,0.5533004076295326,0.3868759456917454
